Name,Price,Score,Description,Cleaned_Description
BNBHolder The Austrias Area II,972,6.8,"BNBHolder The Austrias Area II se encuentra en el centro de Madrid, a poca distancia de Mercado de San Miguel y Plaza Mayor de Madrid. Ofrece equipamiento como wifi gratis, aire acondicionado, tostadora y cafetera. Este apartamento está a 8 min a pie de Royal Palace of Madrid y a 1,7 km de Templo de Debod.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento.",bnbholder the austria area ii encuentra centro madrid poca distancia mercado san miguel plaza mayor madrid ofrec equipamiento wifi grati air acondicionado tostadora cafetera apartamento 8 min pie royal palac of madrid km templo debod apartamento cuenta 1 dormitorio cocina nevera microonda 2 baño ducha secador pelo lavadora toalla ropa cama apartamento cerca alojamiento punto interé puerta toledo puerta sol estación metro plaza españa aeropuerto cercano aeropuerto adolfo suárez madrid baraja 14 km alojamiento
BNBHolder Rustic & Colorful SOL,1084,7.9,"BNBHolder Rustic & Colorful SOL se encuentra en una zona céntrica de Madrid, a poca distancia de Estación de metro Gran Vía y Museo Reina Sofía. Ofrece equipamiento como wifi gratis, aire acondicionado, tostadora y cafetera. Este apartamento está a 8 min a pie de Mercado de San Miguel y a 1,7 km de Puerta de Toledo.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Gran Vía y Plaza Mayor de Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km del alojamiento.",bnbholder rustic color sol encuentra zona céntrica madrid poca distancia estación metro gran vía museo reina sofía ofrec equipamiento wifi grati air acondicionado tostadora cafetera apartamento 8 min pie mercado san miguel km puerta toledo apartamento cuenta 1 dormitorio cocina nevera microonda 1 baño ducha secador pelo lavadora toalla ropa cama apartamento cerca alojamiento punto interé museo gran vía plaza mayor madrid aeropuerto cercano aeropuerto adolfo suárez madrid baraja 13 km alojamiento
limehome Madrid Calle de la Paloma,1221,8.6,"Limehome Madrid Calle de la Paloma ofrece alojamiento bien equipado y con wifi gratis en el centro de Madrid, a 11 min a pie de Mercado de San Miguel y a 1,1 km de Plaza Mayor de Madrid.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Puerta del Sol y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 16 km.",limehom madrid call paloma ofrec alojamiento bien equipado wifi grati centro madrid 11 min pie mercado san miguel km plaza mayor madrid alojamiento air acondicionado cocina totalment equipada tv pantalla plana baño privado bañera ducha artículo aseo gratuito secador pelo ofrec nevera lavavajilla horno ademá cafetera hervidor cerca alojamiento punto interé puerta toledo puerta sol estación metro plaza españa aeropuerto aeropuerto adolfo suárez madrid baraja 16 km
Apartamento de Diseño Puerta del Sol,913,7.2,"Apartamento de Diseño Puerta del Sol se encuentra en una zona céntrica de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. Este apartamento está a 10 min a pie de Royal Palace of Madrid y a 600 metros de Mercado de San Miguel.

Este apartamento incluye zona de comedor, cocina con microondas y TV vía satélite. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto.",apartamento diseño puerta sol encuentra zona céntrica madrid poca distancia gran vía estación metro gran vía ofrec equipamiento wifi grati air acondicionado nevera cafetera apartamento 10 min pie royal palac of madrid 600 metro mercado san miguel apartamento incluy zona comedor cocina microonda tv vía satélit toalla ropa cama apartamento apartamento ofrec servicio alquil bicicleta cerca alojamiento punto interé museo estación metro plaza españa templo debod aeropuerto cercano aeropuerto adolfo suárez madrid baraja 13 km alojamiento ofrec servicio traslado pago ir volver aeropuerto
BNBHolder Boutique II Plaza Mayor,1126,8.7,"BNBHolder Boutique II Plaza Mayor se encuentra en el centro de Madrid, a 6 min a pie de Plaza Mayor de Madrid y a 400 metros de Puerta del Sol, y ofrece wifi gratis. Este apartamento está a 13 min a pie de Puerta de Toledo y a 1,2 km de Royal Palace of Madrid.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento.",bnbholder boutiqu ii plaza mayor encuentra centro madrid 6 min pie plaza mayor madrid 400 metro puerta sol ofrec wifi grati apartamento 13 min pie puerta toledo km royal palac of madrid apartamento cuenta 1 dormitorio cocina nevera lavavajilla 1 baño ducha secador pelo lavadora toalla ropa cama apartamento cerca alojamiento punto interé mercado san miguel museo reina sofía estación metro plaza españa aeropuerto cercano aeropuerto adolfo suárez madrid baraja 14 km alojamiento
El Rastro By SharingCo,1043,8.0,"El Rastro By SharingCo ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 1 km del centro de Madrid.

Cada unidad dispone de baño privado, ducha, aire acondicionado, TV y microondas.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km del alojamiento.",rastro by sharingco ofrec alojamiento wifi grati cocina nevera lavavajilla horno 1 km centro madrid cada unidad dispon baño privado ducha air acondicionado tv microonda cerca alojamiento punto interé puerta toledo mercado san miguel plaza mayor madrid aeropuerto cercano aeropuerto adolfo suárez madrid baraja 15 km alojamiento
Elegant Apartment,758,9.0,"Elegant Apartment se encuentra en el centro de Madrid, a 10 min a pie de Plaza Mayor de Madrid y a 800 metros de Mercado de San Miguel, y ofrece wifi gratis. Este apartamento está a 1,9 km de Estación de metro Plaza de España y a 15 min a pie de Royal Palace of Madrid.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y zona de cocina con nevera y lavavajillas.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento.",eleg apart encuentra centro madrid 10 min pie plaza mayor madrid 800 metro mercado san miguel ofrec wifi grati apartamento km estación metro plaza españa 15 min pie royal palac of madrid apartamento air acondicionado cuenta 1 dormitorio tv pantalla plana zona cocina nevera lavavajilla cerca alojamiento punto interé puerta sol puerta toledo museo reina sofía aeropuerto cercano aeropuerto adolfo suárez madrid baraja 14 km alojamiento
Pensión Berti Madrid,517,6.4,"La Pensión Berti Madrid se encuentra en Madrid, a 1 km del Museo Thyssen-Bornemisza, y dispone de mostrador de información turística y WiFi gratuita en todas las instalaciones. El alojamiento está situado a aproximadamente 1 km del Museo del Prado, a 100 metros de la Gran Vía y a 1,5 km del templo de Debod. Además, el establecimiento se halla a 500 metros del centro y a 600 metros de la Puerta del Sol.

Todas las habitaciones están equipadas con armario, TV y baño compartido.

Asimismo, la Pensión Berti Madrid está ubicada a 1,3 km del palacio Real, a 1 km de la Plaza Mayor y a 13 km del aeropuerto Adolfo Suárez Madrid-Barajas.",pensión berti madrid encuentra madrid 1 km museo dispon mostrador información turística wifi gratuita toda instalacion alojamiento situado aproximadament 1 km museo prado 100 metro gran vía km templo debod ademá establecimiento halla 500 metro centro 600 metro puerta sol toda habitacion equipada armario tv baño compartido asimismo pensión berti madrid ubicada km palacio real 1 km plaza mayor 13 km aeropuerto adolfo suárez
For You Rentals Chueca Apartment TEMPORAL SON1,1270,7.4,"For You Rentals Chueca Apartment TEMPORAL SON1 está en el centro de Madrid, a 2 min a pie de Estación de metro Gran Vía y a 300 metros de Gran Vía, y ofrece wifi gratis. Este apartamento está a 1,8 km de Templo de Debod y a 15 min a pie de Royal Palace of Madrid.

El apartamento cuenta con balcón y vistas a la ciudad, y tiene 3 dormitorios, una sala de estar, TV de pantalla plana, una cocina equipada con nevera y horno, y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Parque de El Retiro. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",for you rental chueca apart tempor son1 centro madrid 2 min pie estación metro gran vía 300 metro gran vía ofrec wifi grati apartamento km templo debod 15 min pie royal palac of madrid apartamento cuenta balcón vista ciudad 3 dormitorio sala tv pantalla plana cocina equipada nevera horno 2 baño ducha toalla ropa cama apartamento cerca alojamiento punto interé museo estación metro plaza españa parqu retiro aeropuerto aeropuerto adolfo suárez madrid baraja 13 km
Cómodo y agradable estudio en Madrid centro A2,1024,7.7,"Cómodo y agradable estudio en Madrid centro A2 está en el corazón de Madrid, a poca distancia de Puerta de Toledo y Estación de tren de Atocha. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. Este apartamento tiene acceso a un balcón.

Este apartamento incluye zona de comedor, cocina con microondas y TV por cable. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km.",cómodo agrad estudio madrid centro a2 corazón madrid poca distancia puerta toledo estación tren atocha ofrec equipamiento wifi grati air acondicionado nevera cafetera apartamento acceso balcón apartamento incluy zona comedor cocina microonda tv cabl toalla ropa cama apartamento cerca alojamiento punto interé museo reina sofía mercado san miguel plaza mayor madrid aeropuerto aeropuerto adolfo suárez madrid baraja 15 km
Rooms 504,632,7.6,"Rooms 504 está muy bien situado en el barrio de Centro de Madrid, Madrid, a 2 min a pie de Gran Vía, a 1,1 km de Museo Thyssen-Bornemisza y a 10 min a pie de Estación de metro Plaza de España. El hostal o pensión tiene wifi gratis y está a unos 2 km de Museo Reina Sofía y a 19 min a pie de Templo de Debod. El alojamiento está a 3 min a pie de Estación de metro Gran Vía y a 500 metros del centro de la ciudad.

En el hostal o pensión, las habitaciones incluyen baño compartido.

Cerca del alojamiento hay puntos de interés como Royal Palace of Madrid, Mercado de San Miguel y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",room 504 bien situado barrio centro madrid madrid 2 min pie gran vía km museo 10 min pie estación metro plaza españa hostal pensión wifi grati 2 km museo reina sofía 19 min pie templo debod alojamiento 3 min pie estación metro gran vía 500 metro centro ciudad hostal pensión habitacion incluyen baño compartido cerca alojamiento punto interé royal palac of madrid mercado san miguel puerta sol aeropuerto aeropuerto adolfo suárez madrid baraja 13 km
Calle Barbieri - Apartamento en CHUECA,864,7.8,"Calle Barbieri - Apartamento en CHUECA está en el centro de Madrid, a 5 min a pie de Estación de metro Gran Vía y a 800 metros de Museo Thyssen-Bornemisza, y ofrece wifi gratis. Este apartamento está a 15 min a pie de Estación de metro Plaza de España y a 1,6 km de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio independiente, una sala de estar, una cocina totalmente equipada y 1 baño. Hay TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",call barbieri apartamento chueca centro madrid 5 min pie estación metro gran vía 800 metro museo ofrec wifi grati apartamento 15 min pie estación metro plaza españa km royal palac of madrid apartamento air acondicionado consta 1 dormitorio independient sala cocina totalment equipada 1 baño tv pantalla plana cerca alojamiento punto interé gran vía parqu retiro museo reina sofía aeropuerto aeropuerto adolfo suárez madrid baraja 13 km
AP Gran Via III,755,5.6,"AP Gran Via III está a 6 min a pie de Gran Vía y a 700 metros de Estación de metro Gran Vía, y ofrece alojamiento en pleno corazón de Madrid. Este apartamento está a 10 min a pie de Royal Palace of Madrid y a 900 metros de Mercado de San Miguel.

Este apartamento dispone de wifi gratis, TV de pantalla plana vía satélite, lavadora y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",ap gran via iii 6 min pie gran vía 700 metro estación metro gran vía ofrec alojamiento pleno corazón madrid apartamento 10 min pie royal palac of madrid 900 metro mercado san miguel apartamento dispon wifi grati tv pantalla plana vía satélit lavadora cocina nevera lavavajilla toalla ropa cama apartamento apartamento ofrec servicio alquil bicicleta cerca alojamiento punto interé estación metro plaza españa templo debod museo aeropuerto aeropuerto adolfo suárez madrid baraja 18 km alojamiento ofrec servicio traslado pago ir volver aeropuerto
Echegaray en Madrid,1207,7.6,"Echegaray en Madrid ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 500 metros del centro de Madrid.

Todas las unidades incluyen baño privado, aire acondicionado, TV y tostadora. Algunas unidades disponen de terraza y/o balcón.

Cerca del alojamiento hay puntos de interés como Parque de El Retiro, Estación de metro Gran Vía y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",echegaray madrid ofrec alojamiento wifi grati cocina nevera lavavajilla horno 500 metro centro madrid toda unidad incluyen baño privado air acondicionado tv tostadora unidad disponen terraza balcón cerca alojamiento punto interé parqu retiro estación metro gran vía museo reina sofía aeropuerto aeropuerto adolfo suárez madrid baraja 13 km
Numa I Luna Apartments,1108,8.8,"Numa I Luna Apartments se encuentra en el centro de Madrid y ofrece alojamiento bien equipado y con wifi gratis a 10 min a pie de Estación de metro Gran Vía y a 800 metros de Gran Vía.

El alojamiento tiene aire acondicionado, zona de cocina totalmente equipada, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece microondas y fogones, además de hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km.",numa i luna apart encuentra centro madrid ofrec alojamiento bien equipado wifi grati 10 min pie estación metro gran vía 800 metro gran vía alojamiento air acondicionado zona cocina totalment equipada tv pantalla plana baño privado ducha artículo aseo gratuito secador pelo ofrec microonda fogon ademá hervidor cerca alojamiento punto interé estación metro plaza españa templo debod museo aeropuerto aeropuerto adolfo suárez madrid baraja 18 km
Anaco,1301,6.6,"El Anaco Hotel está situado en el centro, junto a la famosa Gran Vía. Está cerca de los principales lugares de interés de Madrid, como la Puerta del Sol, el Palacio Real y los Museos del Prado y Thyssen.

Las habitaciones cuentan con aire acondicionado, conexión Wi-Fi gratuita, TV y baño privado. El hotel también tiene recepción las 24 horas, un bar y un restaurante.

En las inmediaciones hay numerosos bares, cines y salas de conciertos. Además, a 2 minutos a pie se encuentra la famosa calle comercial Preciados.

El Hotel Anaco está muy bien situado en el centro de Madrid, por lo que es perfecto para disfrutar de toda la ciudad.",anaco hotel situado centro junto famosa gran vía cerca principal lugar interé madrid puerta sol palacio real museo prado thyssen habitacion cuentan air acondicionado conexión gratuita tv baño privado hotel recepción 24 hora bar restaurant inmediacion numeroso bare cine sala concierto ademá 2 minuto pie encuentra famosa call comerci preciado hotel anaco bien situado centro madrid perfecto disfrutar toda ciudad
Comodo y agradable estudio en Madrid centro A5,1024,7.9,"Comodo y agradable estudio en Madrid centro A5 es un alojamiento bien situado en el centro de Madrid que ofrece balcón. Puerta de Toledo y Estación de tren de Atocha están a 10 min a pie y a 1 km del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km.",comodo agrad estudio madrid centro a5 alojamiento bien situado centro madrid ofrec balcón puerta toledo estación tren atocha 10 min pie 1 km apartamento wifi grati apartamento air acondicionado consta 1 dormitorio sala cocina totalment equipada nevera cafetera 1 baño ducha toalla ropa cama apartamento cerca alojamiento punto interé museo reina sofía mercado san miguel plaza mayor madrid aeropuerto aeropuerto adolfo suárez madrid baraja 15 km
BNBHolder Relishing LA GRAN VIA,1252,7.8,"BNBHolder Relishing LA GRAN VIA se encuentra en una zona céntrica de Madrid, a poca distancia de Estación de metro Gran Vía y Museo Thyssen-Bornemisza. Ofrece equipamiento como wifi gratis, aire acondicionado, tostadora y cafetera. Este apartamento está a 1,7 km de Templo de Debod y a 14 min a pie de Royal Palace of Madrid.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km del alojamiento.",bnbholder relish gran via encuentra zona céntrica madrid poca distancia estación metro gran vía museo ofrec equipamiento wifi grati air acondicionado tostadora cafetera apartamento km templo debod 14 min pie royal palac of madrid apartamento cuenta 1 dormitorio cocina nevera microonda 1 baño ducha secador pelo lavadora toalla ropa cama apartamento cerca alojamiento punto interé gran vía museo reina sofía estación metro plaza españa aeropuerto cercano aeropuerto adolfo suárez madrid baraja 12 km alojamiento
BNBHolder The Sweetest I Centre,1027,8.1,"BNBHolder The Sweetest I Centre ofrece wifi gratis y está en el centro de Madrid, a 8 min a pie de Plaza Mayor de Madrid y a 800 metros de Mercado de San Miguel. Este apartamento está a 16 min a pie de Estación de tren de Atocha y a 1,3 km de Royal Palace of Madrid.

El apartamento tiene 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km.",bnbholder the sweetest i centr ofrec wifi grati centro madrid 8 min pie plaza mayor madrid 800 metro mercado san miguel apartamento 16 min pie estación tren atocha km royal palac of madrid apartamento 1 dormitorio cocina nevera horno 1 baño ducha secador pelo lavadora toalla ropa cama apartamento cerca alojamiento punto interé puerta sol puerta toledo museo reina sofía aeropuerto aeropuerto adolfo suárez madrid baraja 14 km
GRAN VIA capitals by MONARO*****,1375,8.8,"GRAN VIA capitals by MONARO***** ofrece alojamiento con aire acondicionado en el centro de Madrid, a 6 min a pie de Gran Vía, a 700 metros de Estación de metro Gran Vía y a 2 min a pie de Estación de metro Plaza de España. Se ofrece wifi gratis en todo el alojamiento.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales vía satélite y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 19 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",gran via capit by monaro ofrec alojamiento air acondicionado centro madrid 6 min pie gran vía 700 metro estación metro gran vía 2 min pie estación metro plaza españa ofrec wifi grati alojamiento cada unidad cuenta cocina totalment equipada mesa comedor tv pantalla plana canal vía satélit baño privado ducha artículo aseo gratuito secador pelo nevera lavavajilla horno ademá cafetera hervidor cerca alojamiento punto interé museo templo debod royal palac of madrid aeropuerto aeropuerto adolfo suárez madrid baraja 19 km alojamiento ofrec servicio traslado pago ir volver aeropuerto
Casa de Huespedes La Asturiana,482,6.1,"La Casa de Huéspedes La Asturiana se encuentra en el Paseo del Prado de Madrid, a 300 metros del Museo Reina Sofía y la estación de tren de Atocha. Dispone de recepción las 24 horas y conexión Wi-Fi gratuita en todas las instalaciones.

Las habitaciones presentan una decoración sencilla y cuentan con aire acondicionado, TV de pantalla plana y acceso a un baño compartido. Algunas ofrecen baño privado.

La Casa de Huéspedes La Asturiana se encuentra frente a los jardines botánicos de Madrid y a menos de 5 minutos a pie del Museo del Prado y el Parque del Retiro. La estación de metro de Atocha está a sólo 150 metros.",casa huésped asturiana encuentra paseo prado madrid 300 metro museo reina sofía estación tren atocha dispon recepción 24 hora conexión gratuita toda instalacion habitacion presentan decoración sencilla cuentan air acondicionado tv pantalla plana acceso baño compartido ofrecen baño privado casa huésped asturiana encuentra frent jardin botánico madrid meno 5 minuto pie museo prado parqu retiro estación metro atocha sólo 150 metro
Hostal Corazón de Madrid,1117,6.5,"Este establecimiento se encuentra en el barrio de Chueca, en el centro de Madrid, a pocos pasos de la Gran Vía, de la Puerta del Sol y de la Plaza Mayor.

El Hostal Corazón de Madrid ofrece habitaciones con aire acondicionado, TV de pantalla plana, caja fuerte y baño privado.

El establecimiento dispone de recepción las 24 horas y de WiFi gratuita en las zonas comunes. También se encuentra cerca de gran variedad de bares y restaurantes y a pocos metros del principal distrito comercial de Madrid.

El establecimiento está a unos 20 minutos a pie del Museo del Prado y del Museo Reina Sofía. La estación de metro de Chueca se encuentra a 250 metros.",establecimiento encuentra barrio chueca centro madrid poco paso gran vía puerta sol plaza mayor hostal corazón madrid ofrec habitacion air acondicionado tv pantalla plana caja fuert baño privado establecimiento dispon recepción 24 hora wifi gratuita zona comun encuentra cerca gran variedad bare restaurant poco metro princip distrito comerci madrid establecimiento 20 minuto pie museo prado museo reina sofía estación metro chueca encuentra 250 metro
BNBHolder Joyful Centre,986,8.0,"BNBHolder Joyful Centre se encuentra en el corazón de Madrid, a poca distancia de Museo Reina Sofía y Estación de tren de Atocha. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento está a 1,7 km de Parque de El Retiro y a 12 min a pie de Puerta del Sol.

El apartamento tiene 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Mercado de San Miguel y Puerta de Toledo. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km.",bnbholder joy centr encuentra corazón madrid poca distancia museo reina sofía estación tren atocha ofrec equipamiento wifi grati air acondicionado horno cafetera apartamento km parqu retiro 12 min pie puerta sol apartamento 1 dormitorio cocina nevera lavavajilla 1 baño ducha secador pelo lavadora toalla ropa cama apartamento cerca alojamiento punto interé plaza mayor madrid mercado san miguel puerta toledo aeropuerto cercano aeropuerto adolfo suárez madrid baraja 14 km
LA ALCAZABA,1200,7.8,"LA ALCAZABA está en el centro de Madrid, a 6 min a pie de Plaza Mayor de Madrid y a 500 metros de Mercado de San Miguel, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 17 min a pie de Estación de metro Plaza de España y a 1 km de Royal Palace of Madrid.

El apartamento tiene 1 dormitorio, una sala de estar con TV de pantalla plana, una cocina equipada y 1 baño con bañera o ducha y secador de pelo.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km.",alcazaba centro madrid 6 min pie plaza mayor madrid 500 metro mercado san miguel ofrec wifi grati air acondicionado apartamento 17 min pie estación metro plaza españa 1 km royal palac of madrid apartamento 1 dormitorio sala tv pantalla plana cocina equipada 1 baño bañera ducha secador pelo cerca alojamiento punto interé puerta sol puerta toledo museo reina sofía aeropuerto aeropuerto adolfo suárez madrid baraja 14 km
Apartamento en Gran Vía de Madrid 45 4,1044,7.6,"Apartamento en Gran Vía de Madrid 45 4 está en pleno corazón de Madrid, a solo 4 min a pie de Gran Vía y a 600 metros de Estación de metro Gran Vía. Este apartamento está a 9 min a pie de Royal Palace of Madrid y a 800 metros de Mercado de San Miguel.

Este apartamento de 1 dormitorio dispone de wifi gratis, TV de pantalla plana, lavadora y cocina con nevera ymicroondas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Museo Thyssen-Bornemisza y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",apartamento gran vía madrid 45 4 pleno corazón madrid solo 4 min pie gran vía 600 metro estación metro gran vía apartamento 9 min pie royal palac of madrid 800 metro mercado san miguel apartamento 1 dormitorio dispon wifi grati tv pantalla plana lavadora cocina nevera ymicroonda toalla ropa cama apartamento cerca alojamiento punto interé estación metro plaza españa museo templo debod aeropuerto aeropuerto adolfo suárez madrid baraja 13 km
Apartamento espléndido y céntrico,908,6.6,"Apartamento espléndido y céntrico ofrece wifi gratis y está en el centro de Madrid, a 3 min a pie de Gran Vía y a 500 metros de Estación de metro Gran Vía. Este apartamento está a 10 min a pie de Royal Palace of Madrid y a 600 metros de Mercado de San Miguel.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",apartamento espléndido céntrico ofrec wifi grati centro madrid 3 min pie gran vía 500 metro estación metro gran vía apartamento 10 min pie royal palac of madrid 600 metro mercado san miguel apartamento air acondicionado consta 1 dormitorio sala cocina totalment equipada nevera cafetera 2 baño ducha artículo aseo gratuito toalla ropa cama apartamento apartamento ofrec servicio alquil bicicleta cerca alojamiento punto interé museo estación metro plaza españa templo debod aeropuerto aeropuerto adolfo suárez madrid baraja 13 km alojamiento ofrec servicio traslado pago ir volver aeropuerto
